lat,lon,type,name,tags
49.2283643,-122.9986731,beauty,Metro Hair and Lash,"{'opening_hours': 'Tu-Th 10:00-19:00; Fr 10:00-21:00; Sa 10:00-19:00', 'website': 'https://www.metronail.ca/', 'addr:housenumber': '4711', 'addr:street': 'Kingsway', 'phone': '+1-604-398-8899', 'email': 'metropolisnail@gmail.com'}"
49.2266302,-122.9934507,tobacco,Big Cloud Vapor Bar,"{'opening_hours': 'Mo-Su 10:00-20:30', 'website': 'https://bigcloudvaporbar.ca/', 'addr:housenumber': '4927', 'addr:street': 'Kingsway', 'phone': '+1-604-428-8273', 'email': 'info@bigcloudvaporbar.ca'}"
49.2263226,-122.9940073,beauty,Amy Yau's Beauty Salon,"{'website': 'http://amyyaubeauty.com', 'addr:housenumber': '4900', 'addr:street': 'Kingsway', 'phone': '+1-604-677-5064;+1-604-306-8233', 'addr:unit': '101'}"
49.2642796,-123.1714968,supermarket,F.I.S.H Market/ Cafe,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 10:00-19:00; Sa-Su 10:00-18:00', 'addr:housenumber': '2959', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
49.2760532,-123.1140606,bakery,Le Doux Ciel,"{'addr:province': 'BC', 'website': 'https://ledouxciel.ca/', 'addr:housenumber': '65', 'phone': '+1 236 520 2888', 'opening_hours': '09:00-17:00', 'addr:street': 'Smithe Street', 'addr:city': 'Vancouver'}"
49.3128643,-123.0396216,camera,Keslow Camera,"{'opening_hours': 'Mo-Fr 08:00-18:00', 'website': 'https://www.keslowcamera.com/', 'addr:housenumber': '1225 (Unit 2)', 'addr:street': 'Keith Road East', 'phone': '+1 604-984-4563'}"
49.2737229,-123.123401,beauty,Posy,"{'opening_hours:signed': 'no', 'website': 'https://posynailspa.ca/', 'addr:housenumber': '1271', 'addr:street': 'Pacific Street', 'phone': '+1-604-681-8495'}"
49.2495758,-123.019428,grocery,Hanna Meats & Grocery,"{'opening_hours': '09:00-19:00', 'addr:housenumber': '3822', 'addr:street': 'Sunset Street', 'phone': '+1 604 677 3181', 'survey:date': '2021-02-06', 'addr:city': 'Burnaby'}"
49.260871,-123.1532813,butcher,Pete's Meat,"{'addr:province': 'BC', 'website': 'https://www.petes-meat.com/', 'addr:housenumber': '2817', 'phone': '+1 604-730-1661', 'opening_hours': 'Mo-Su 10:00-18:00', 'addr:street': 'Arbutus Street', 'addr:city': 'Vancouver'}"
49.262944,-123.1857222,electronics,Lotusland Electronics & Music,"{'addr:housenumber': '2660', 'addr:street': 'Alma Street'}"
49.2637961,-123.140295,jewelry,Manhatten Jewellers,{'opening_hours': 'Mo 11:00-18:00+'}
49.2790609,-123.1216973,clothes,Madaselle,"{'addr:province': 'BC', 'opening_hours': 'Mo-Sa 10:00-18:00', 'addr:street': 'Seymour Street', 'addr:city': 'Vancouver'}"
49.1914635,-122.9956658,used,Surplus Sam's,"{'opening_hours': 'Mo-Sa 09:30-17:30', 'website': 'https://surplussams.ca/', 'addr:housenumber': '7435', 'addr:street': 'Lowland Drive', 'phone': '+1-604-433-0436'}"
49.2742616,-123.1234271,tobacco,Steam Lounge,"{'opening_hours': 'Mo-Su 11:00-19:30', 'phone': '+1-604-423-3244', 'website': 'https://steamlounge.ca/'}"
49.2756988,-123.1201467,bakery,B49,"{'opening_hours': 'Th,Fr 08:30-13:45,14:00-16:00; Sa 10:00-13:45,14:00-17:00; Su 10:00-13:45,14:00-16:00', 'addr:housenumber': '1066', 'addr:street': 'Mainland'}"
49.2757243,-123.1201082,beauty,Pegasus,"{'opening_hours:signed': 'no', 'addr:housenumber': '1062', 'addr:street': 'Mainland Street'}"
49.2450213,-123.0241252,butcher,Masala Meats,"{'website': 'https://masalameats.com/', 'addr:housenumber': '4409', 'addr:street': 'Boundary Road', 'phone': '+1-604-423-2662', 'email': 'masalameats@gmail.com', 'survey:date': '2022-01-14'}"
49.2486073,-123.1539021,supermarket,Safeway,"{'brand:wikidata': 'Q1508234', 'opening_hours': 'PH,Mo-Su 07:00-23:00', 'brand': 'Safeway', 'brand:wikipedia': 'en:Safeway Inc.'}"
49.2483369,-123.1539643,alcohol,BC Liquor Store,"{'brand:wikidata': 'Q43079557', 'opening_hours': 'Mo-We 09:30-19:00; Th-Sa 09:30-21:00; Su 11:00-18:00', 'brand': 'BC Liquor Store', 'brand:wikipedia': 'en:BC Liquor Stores'}"
49.2537422,-122.9897147,convenience,Canada Way Food Market,{}
49.2822673,-123.104131,convenience,Carrall Supermarket,"{'addr:province': 'BC', 'addr:housenumber': '302', 'addr:street': 'Carrall Street', 'phone': '+1-604-632-0366', 'addr:postcode': 'V6A 4G8', 'addr:city': 'Vancouver'}"
49.268696,-123.02419,electronics,Battery World Vancouver,"{'website': 'https://buyabattery.com/', 'addr:housenumber': '1749', 'addr:street': 'Boundary Road', 'fax': '+1-604-473-9566', 'phone': '+1-604-473-9500', 'email': 'batteryworldvan@gmail.com'}"
49.2685959,-123.0241889,coffee,Espresso Dolce,"{'opening_hours': 'Mo-Fr 09:00-17:00; Sa 10:00-16:00', 'website': 'https://espressodolce.ca/', 'addr:housenumber': '1751', 'addr:street': 'Boundary Road', 'phone': '+1-604-326-3333'}"
49.269787,-123.0248002,electronics,Radio Holland,"{'description': 'Marine electronics', 'website': 'https://www.radioholland.com/companies/radio-holland-canada-2/', 'addr:housenumber': '3681', 'addr:street': 'East 1st Avenue', 'phone': '+1-604-293-2900', 'email': 'service.canada@radioholland.com'}"
49.235207,-123.1157395,bakery,Anna's Cake House,"{'addr:province': 'BC', 'website': 'http://www.annascakehouse.com/', 'addr:housenumber': '5510', 'phone': '+1 604 325 8214', 'opening_hours': 'Mo-Su 09:00-18:00', 'addr:street': 'Cambie Street', 'addr:city': 'Vancouver'}"
49.279305,-123.1156564,coffee,Blenz,{}
49.2794077,-123.1154108,beverages,Ben Gong's Tea,{}
49.2759075,-123.1198431,bakery,Angus T,"{'website': 'http://www.angust.com', 'addr:housenumber': '1036', 'addr:street': 'Mainland Street', 'phone': '+1-604-559-5989'}"
49.2782496,-123.116568,bakery,Footo Croissant,"{'level': '0', 'addr:housenumber': '858', 'addr:street': 'Hamilton Street'}"
49.264419,-123.1780803,supermarket,Sungiven Foods,"{'addr:province': 'BC', 'addr:housenumber': '3301', 'addr:street': 'West Broadway', 'addr:postcode': 'V6R 2B1', 'addr:city': 'Vancouver'}"
49.2792599,-123.1207409,beauty,Pandora Nail & Lash Lounge,"{'beauty': 'nails', 'opening_hours': 'Mo,Tu,Th-Sa 10:00-18:00', 'addr:street': 'Seymour'}"
49.234711,-123.1564022,stationery,Buchan's Kerrisdale Stationary,"{'website': 'http://www.kerrisdalevillage.com/shops-and-services/buchans-kerrisdale-stationary/', 'addr:housenumber': '2141', 'addr:street': 'West 41st Avenue'}"
49.2344639,-123.1594579,newsagent,"The Newsroom""","{'addr:housenumber': '2256', 'addr:street': 'West 41st Avenue'}"
49.2679885,-123.00128,clothes,Nike,"{'brand:wikidata': 'Q483915', 'addr:province': 'BC', 'addr:housenumber': '4567', 'brand:wikipedia': 'en:Nike, Inc.', 'addr:street': 'Lougheed Highway', 'brand': 'Nike', 'addr:city': 'Burnaby'}"
49.2511635,-123.1272288,sports,Rackets & Runners,"{'website': 'https://racketsandrunners.ca/', 'addr:housenumber': '3880', 'addr:street': 'Oak Street'}"
49.2067423,-122.9949406,greengrocer;garden_centre,Sun Tai Sang Farm,"{'website': 'www.suntaisangfarm.com', 'addr:housenumber': '4886', 'addr:street': 'Marine Drive', 'phone': '+1-604-434-3663'}"
49.2220523,-122.995167,convenience,Sendex Latino Store,"{'website': 'https://supersendex.com/', 'addr:housenumber': '4853', 'phone': '+1-604-438-4744', 'amenity': 'money_transfer', 'addr:street': 'Imperial Street', 'operator': 'Sendex Latino Store Corp', 'email': 'contact@supersendex.com'}"
49.222077,-122.99538,sports,​One Love Skate Shop,"{'website': 'https://www.oneloveskateboardshop.com/', 'addr:housenumber': '4845', 'phone': '+1-778-786-1140', 'opening_hours': 'Mo-Sa 11:00-18:00', 'addr:street': 'Imperial Street', 'sport': 'skateboard', 'email': 'oneloveskateboardshop@gmail.com'}"
49.2322419,-123.0284663,convenience,Kwickpick Convenience Store,{'survey:date': '2021-05-09'}
49.2322386,-123.0286,beauty,SaSa Beauty Spa,"{'opening_hours': 'Mo-Su 11:00-22:00', 'addr:housenumber': '3519', 'addr:street': 'Kingsway', 'phone': '+1-604-433-6833', 'survey:date': '2021-05-09'}"
49.2322333,-123.0287495,jewelry,Cash for Gold,"{'phone': '+1-604-558-2026', 'survey:date': '2021-07-24'}"
49.2322778,-123.027944,tobacco,Tha Bong Shop,"{'opening_hours': '11:00-22:00', 'website': 'https://www.thabongshop.com/', 'addr:housenumber': '3535', 'addr:street': 'Kingsway', 'phone': '+1-604-558-2664', 'survey:date': '2021-07-24'}"
49.2179092,-123.0766815,alcohol,Knight Street Liquor Store,"{'addr:province': 'BC', 'addr:housenumber': '1408', 'addr:street': 'East 57th Avenue', 'addr:city': 'Vancouver'}"
49.2243723,-123.1018821,supermarket,Punjab Food Center,"{'addr:province': 'BC', 'addr:housenumber': '6635', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
49.2240459,-123.0909964,butcher,Fraserview Meat Shop,"{'addr:province': 'BC', 'addr:housenumber': '6657', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2237026,-123.0909947,butcher,Vancouver Meat Market,"{'addr:province': 'BC', 'addr:housenumber': '6695', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}"
49.2466102,-123.1014859,second_hand,Still Fabulous Thrift Store,"{'addr:province': 'BC', 'addr:housenumber': '4355', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}"
49.2914188,-123.1350784,convenience,THIRSTYYY,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'addr:housenumber': '1789', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}"
49.2204549,-122.988439,convenience,Maggie's Convenience Store,"{'website': 'https://maggiegrocery.com/', 'addr:housenumber': '6968', 'phone': '+1-604-564-9560', 'opening_hours': 'Mo-Su 09:00-17:00', 'addr:street': 'Royal Oak Avenue', 'email': 'maggiegroceryuq@gmail.com', 'addr:unit': '101'}"
49.2636707,-123.206827,beauty,eliane's,{}
49.2317715,-123.0284263,butcher,Han Kook Meats,"{'opening_hours': 'Mo-Th 09:30-18:30; Fr-Sa 09:30-19:00; Su 10:30-18:30', 'cuisine': 'korean', 'website': 'http://hankookmeat.ca/', 'phone': '+1-604-436-2113'}"
49.2854929,-123.1265007,bakery,"Paul Bakery, Café & Restaurant","{'opening_hours:signed': 'no', 'brand:wikidata': 'Q3370417', 'addr:province': 'BC', 'addr:housenumber': '1164', 'brand:wikipedia': 'en:Paul (bakery)', 'addr:street': 'Robson Street', 'brand': 'Paul', 'addr:city': 'Vancouver'}"
49.3137499,-123.0782549,bakery,Golestan Bakery,"{'addr:province': 'BC', 'addr:housenumber': '125', 'addr:street': 'West 3rd Street', 'addr:city': 'North Vancouver City'}"
49.2719741,-123.135617,jewelry,Beadworks,"{'website': 'http://beadworks.ca', 'addr:housenumber': '1666', 'phone': '+1-604-682-2323', 'opening_hours': 'Mo-Su 10:00-17:00', 'addr:street': 'Johnston Street', 'email': 'emailbeadworks@gmail.com', 'addr:unit': '5'}"
49.2721343,-123.136289,art,Inkary,{}
49.231741,-123.1558405,grocery,Happy Farm Market,"{'addr:housenumber': '6007', 'addr:street': 'West Boulevard', 'addr:city': 'Vancouver'}"
49.2811974,-123.0143705,charity,The Salvation Army,"{'brand:wikidata': 'Q188307', 'addr:housenumber': '4099', 'addr:street': 'Hastings Street', 'brand': 'The Salvation Army', 'brand:wikipedia': 'en:The Salvation Army'}"
49.2804091,-123.0035576,alcohol,BC Liquor Stores,"{'addr:housenumber': '4450', 'addr:street': 'Hastings Street', 'addr:city': 'Burnaby'}"
49.26439,-123.177402,variety_store,Superior Dollar Store,"{'addr:housenumber': '3287', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
49.2643883,-123.1773122,bakery,Baguette & Co,"{'addr:housenumber': '3273', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
49.2635074,-123.1231919,clothes,Uniform Central,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 09:30-17:30; Sa 10:00-17:00; Su 12:00-16:00', 'addr:housenumber': '855', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}"
49.2809065,-123.0100998,bakery,Fortuna Bakery,"{'addr:province': 'BC', 'website': 'https://www.fortunabakery.com', 'addr:housenumber': '4240', 'phone': '+1-604-298-9610', 'opening_hours': 'Tu-Th 08:00-15:00; Fr-Su 08:00-16:00', 'addr:street': 'Hastings Street', 'email': 'sales@fortunabakery.com', 'addr:city': 'Burnaby'}"
49.2669251,-123.009444,stationery,Staples,"{'payment:mastercard': 'yes', 'brand:wikidata': 'Q17149420', 'addr:province': 'BC', 'website': 'https://stores.staples.ca/bc/burnaby/office-supplies-ca-84.html', 'brand:wikipedia': 'en:Staples Canada', 'payment:cash': 'yes', 'payment:visa': 'yes', 'addr:postcode': 'V5C 3Y6', 'operator': 'Staples', 'addr:city': 'Burnaby', 'payment:american_express': 'yes', 'addr:housenumber': '4265', 'phone': '+1-604-320-6800', 'opening_hours': 'Mo-Fr 09:00-20:00; Sa 09:00-18:00; Su 11:00-17:00', 'addr:street': 'Lougheed Highway', 'payment:debit_cards': 'yes', 'brand': 'Staples'}"
49.2695362,-123.022523,coffee,ECM Espresso Coffee Machines,"{'opening_hours': 'Mo-Sa 10:00-16:00', 'website': 'https://www.ecmcanada.net/', 'addr:housenumber': '3709', 'addr:street': '1st Avenue', 'phone': '+1-604-291-6363'}"
49.2808082,-122.9997843,coffee,Genius Coffee N’ Espresso Equipment,"{'opening_hours': 'Mo-Fr 09:00-18:00; Sa 10:00-14:00', 'website': 'https://geniusequipment.ca/', 'addr:housenumber': '4608', 'addr:street': 'Hastings Street', 'phone': '+1-604-298-9600', 'email': 'info@geniusequipment.com'}"
49.2669668,-123.0011971,cosmetics,Sephora,"{'brand:wikidata': 'Q2408041', 'brand': 'Sephora', 'brand:wikipedia': 'en:Sephora'}"
49.2671643,-123.0007592,clothes,H&M,"{'brand:wikidata': 'Q188326', 'brand': 'H&M', 'brand:wikipedia': 'en:H&M'}"
49.2326655,-123.0114143,convenience,Select,"{'addr:housenumber': '4177', 'name:en': 'Select', 'addr:street': 'Kingsway'}"
49.2681113,-123.0013915,sports,Adidas,"{'brand:wikidata': 'Q3895', 'brand': 'Adidas', 'brand:wikipedia': 'en:Adidas'}"
49.2604738,-123.10133,charity,Saint Vincent de Paul Thrift Store,"{'brand:wikidata': 'Q66581837', 'addr:province': 'BC', 'addr:housenumber': '2741', 'short_name': 'SVdP', 'addr:street': 'Main Street', 'brand': 'Saint Vincent de Paul Thrift Store', 'addr:city': 'Vancouver'}"
49.2424649,-123.058675,bag,Wanderlust Luggage Repair,"{'addr:province': 'BC', 'website': 'https://wanderlustluggage.ca/', 'addr:housenumber': '2273', 'phone': '+1 604 558 1913', 'opening_hours': 'Mo-Fr 10:00-18:00; Sa 12:00-17:00', 'addr:street': 'Kingsway', 'fax': '+1 604 558 1914', 'addr:postcode': 'V5N 2T6', 'email': 'wanderlustluggage@gmail.com', 'addr:city': 'Vancouver'}"
49.1786644,-123.1344093,clothes,Superbored Clothing Ltd.,"{'addr:province': 'BC', 'addr:housenumber': '4811', 'addr:street': 'Hazelbridge Way', 'addr:unit': '180', 'addr:city': 'Richmond'}"
49.2425721,-123.0588771,cannabis,Budzilla,"{'addr:province': 'BC', 'website': 'http://www.budzilla.ca', 'addr:housenumber': '2267', 'phone': '+1 604 723 1500', 'opening_hours': 'Mo-Fr 11:00-00:00; Sa 11:59-21:00; Su 11:59-18:00', 'addr:street': 'Kingsway', 'addr:postcode': 'V5N 2T6', 'email': 'sales@budzilla.ca', 'addr:city': 'Vancouver'}"
49.2287187,-122.999784,erotic,Love Net,"{'addr:housenumber': '4687', 'addr:street': 'Kingsway', 'phone': '+1-604-780-6588', 'operator': 'Mfh International Enterprise Incorporated'}"
49.3046038,-123.0180051,clothes,Arcteryx Outlet Store,"{'addr:housenumber': '100', 'addr:street': 'Dollarton Highway'}"
49.231695,-123.0294696,tobacco,OK Vapor,"{'website': 'https://okvapor.ca/', 'addr:housenumber': '3490', 'phone': '+1-604-998-7377', 'opening_hours': 'Mo-Su 11:00-21:00; PH 11:00-17:00', 'addr:street': 'Kingsway', 'email': 'info@okvapor.net', 'addr:unit': '6', 'survey:date': '2021-07-24'}"
49.2316801,-123.0298106,beauty,Yours Truly Nails & Spa,"{'phone': '+1-604-434-4722', 'survey:date': '2021-07-24'}"
49.2320599,-123.0260343,beauty,Maya's Hair & Skincare,"{'opening_hours': 'We-Fr 10:00-18:30; Sa 10:00-18:00; Su 11:00-17:30; Mo 10:30-18:30', 'phone': '+1-604-438-2300', 'survey:date': '2021-07-24'}"
49.2322968,-123.0274343,grocery,Oba Oba Brasil,"{'opening_hours': 'Mo-Sa 11:00-18:00; Su 11:00-17:00', 'addr:housenumber': '3565', 'addr:street': 'Kingsway', 'phone': '+1-604-488-3304', 'survey:date': '2021-07-24'}"
49.2317771,-123.0293836,beauty,I Spa Beauty and Relaxation,"{'phone': '+1-604-568-9238', 'survey:date': '2021-07-24'}"
49.2396091,-123.0651506,cannabis,A Bud Above,{'survey:date': '2021-08-02'}
49.2395179,-123.0651553,party,Balloon Studio,"{'delivery': 'yes', 'website': 'https://balloonstudio.ca/', 'addr:housenumber': '4932', 'phone': '+1-604-603-3004', 'opening_hours': 'Tu-Sa 09:30-16:00; Su 09:00-14:00', 'addr:street': 'Victoria Drive', 'email': 'info@balloonstudio.ca', 'survey:date': '2021-08-02'}"
49.2397584,-123.065768,convenience,Husky,"{'brand:wikidata': 'Q702049', 'addr:province': 'BC', 'brand': 'Husky', 'brand:wikipedia': 'en:Husky Energy', 'addr:city': 'Vancouver'}"
49.2640596,-123.1135683,beauty,Nails Off 8th,"{'addr:housenumber': '447', 'addr:street': 'West 8th Avenue'}"
49.2550806,-123.0056184,medical_supply,Regency Medical Supplies,"{'opening_hours': 'Mo-Fr 08:30-17:00; Sa 09:00-17:00', 'website': 'https://regencymed.com/', 'addr:housenumber': '4440', 'addr:street': 'Norfolk Street', 'phone': '+1-604-434-1383'}"
49.2310016,-123.006224,cannabis,BC Cannabis Store,"{'brand:wikidata': 'Q57598825', 'wheelchair': 'yes', 'addr:housenumber': '4429', 'phone': '+1-236-484-0195', 'opening_hours': 'Mo-Sa 10:00-21:00; Su 11:00-18:00', 'addr:street': 'Kingsway', 'brand': 'BC Cannabis Store', 'operator': 'BC Cannabis Store', 'addr:unit': '1'}"
49.2615078,-123.1384328,beauty,Aveda,"{'addr:housenumber': '2714', 'addr:street': 'Granville Street'}"
49.2862576,-123.0599029,convenience,Templeton Market,"{'addr:province': 'BC', 'opening_hours': 'Mo-Su 09:00-21:00', 'addr:housenumber': '127', 'addr:street': 'North Templeton Drive', 'addr:postcode': 'V5L 1G2', 'addr:city': 'Vancouver'}"
49.2689954,-123.0330899,convenience,Town Pantry,{}
49.2397308,-123.0300255,bakery,Panaderia Latina Bakery,"{'description': 'latin american products', 'addr:housenumber': '4906', 'addr:street': 'Joyce Street', 'phone': '+1-604-439-1414', 'pastry_shop': 'yes', 'survey:date': '2021-08-19'}"
49.2396764,-123.0300662,convenience,Joyce Way Market,"{'addr:housenumber': '4910', 'addr:street': 'Joyce Street', 'survey:date': '2021-08-19'}"
49.2396026,-123.030132,butcher,RNZ Grocery & Meat,"{'payment:mastercard': 'yes', 'website': 'http://www.rnzmeat.ca/', 'addr:housenumber': '4940', 'diet:halal': 'only', 'phone': '+1-778-379-7869', 'payment:cash': 'yes', 'addr:street': 'Joyce Street', 'payment:visa': 'yes', 'survey:date': '2021-08-19'}"
49.3123163,-123.081854,supermarket,IGA,"{'brand:wikidata': 'Q3146662', 'brand': 'IGA', 'brand:wikipedia': 'en:IGA (supermarkets)'}"
49.2811946,-123.1006371,supermarket,Eastend Grocers/Deli,{}
49.281022899999996,-123.0593624,second_hand,Mama’s,{}
49.2807811,-123.02782,convenience,7-Eleven,"{'brand:wikidata': 'Q259340', 'brand': '7-Eleven', 'brand:wikipedia': 'en:7-Eleven'}"
49.2807711,-123.0447083,convenience,Neighbours,{}
49.2259902,-123.0055824,bakery,Mon Paris Patisserie,"{'opening_hours': 'Tu-Su 09:00-17:00', 'website': 'https://www.monparis.ca/', 'addr:housenumber': '4396', 'addr:street': 'Beresford Street', 'phone': '+1-604 564 5665', 'email': 'info@monparis.ca'}"
49.2848795,-123.1249553,jewelry,Saatchi & Saatchi Fine Jewellery,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 12:00-18:00', 'website': 'https://saatchiandsaatchi.ca/', 'addr:housenumber': '1105', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}"
49.2392922,-123.0195993,convenience,Munchies N More,"{'addr:housenumber': '5012', 'addr:street': 'Smith Avenue', 'survey:date': '2021-08-23'}"
49.2259742,-123.005554,convenience,S Mart,"{'addr:housenumber': '4398', 'survey:date': '2021-08-28'}"
49.2633408,-123.134,outdoor,Wild Birds Unlimited,"{'addr:province': 'BC', 'addr:city': 'Vancouver'}"
49.2633503,-123.1320622,beauty,Sparkle Nails,{}
49.257586,-123.1390671,second_hand,Second Look Consignment,{}
49.2789976,-123.121782,beauty,Awesome Foot + Spa,"{'addr:province': 'BC', 'website': 'https://royal-foot-lounge.business.site/', 'addr:housenumber': '947', 'phone': '+1-604-844-3666', 'opening_hours': 'Mo-Su 11:00-23:00', 'addr:street': 'Seymour Street', 'addr:postcode': 'V6B 3M1', 'addr:city': 'Vancouver'}"
49.2718177,-123.135716,stationery,Paper-Ya,"{'website': 'http://paper-ya.com', 'addr:housenumber': '1666', 'phone': '+1-604-684-2531', 'opening_hours': 'Mo-Su 10:00-17:00', 'addr:street': 'Johnston Street', 'email': 'info@paper-ya.com', 'addr:unit': '9'}"
49.266579899999996,-123.2499518,beverages,Teadot,"{'opening_hours': 'Mo-Fr 11:00-21:00; Sa,Su 11:00-18:00', 'website': 'https://www.teadotdrinks.com/', 'email': 'teadot.drinks@gmail.com'}"
49.2578805,-123.2529318,convenience,Magda's Night Market,"{'opening_hours': 'Mo-Su 16:00-23:30', 'website': 'https://food.ubc.ca/places/magdas-late-nite-market/', 'addr:housenumber': '2525', 'addr:street': 'Totem Park Residence', 'phone': '+1 604-822-4221'}"
49.2651308,-123.2510401,convenience,Corner Store,"{'opening_hours': 'Mo-Fr 08:00-18:00', 'addr:housenumber': '6200', 'addr:street': 'University Boulevard'}"
49.2660711,-123.2421753,variety_store,Dollar 'n' Plus,{}
49.2683046,-123.1548966,clothes,Urban Outfitters,"{'brand:wikidata': 'Q3552193', 'addr:housenumber': '2199', 'addr:street': 'West 4th Avenue', 'brand': 'Urban Outfitters', 'brand:wikipedia': 'en:Urban Outfitters'}"
49.2823891,-123.1194519,jewelry,Pandora,"{'brand:wikidata': 'Q2241604', 'level': '-1', 'brand': 'Pandora', 'brand:wikipedia': 'en:Pandora (jewelry)'}"
49.2754698,-123.014087,frozen_food,Sun King Dim Sum & Food Ltd.,"{'phone': '+1-604-298-1898', 'cuisine': 'chinese'}"
49.2577264,-123.1861388,second_hand,Cheapskates,{}
49.2574826,-123.1853747,beauty,Touch of Beauty,{}
49.2429996,-123.0601255,jewelry,Kim Ngan Jewelry,"{'opening_hours': 'Mo-Fr 10:00-19:00; Sa 09:00-18:00', 'addr:housenumber': '2231', 'addr:street': 'Kingsway', 'phone': '+1 604 568 9034', 'addr:postcode': 'V5N 2T6'}"
49.2428179,-123.0597206,beauty,Crystal Diamond,"{'addr:housenumber': '2245', 'addr:street': 'Kingsway', 'beauty': 'spa', 'addr:postcode': 'V5N 2T6'}"
49.2716252,-123.155276,supermarket,Kitsilano Natural Foods,"{'payment:mastercard': 'yes', 'addr:province': 'BC', 'website': 'https://kitsilano-natural-foods.business.site/', 'addr:housenumber': '2200', 'phone': '+1-604-738-0326', 'payment:cash': 'yes', 'opening_hours': 'Mo-Su 09:00-21:00', 'addr:street': 'York Avenue', 'payment:debit_cards': 'yes', 'payment:visa': 'yes', 'addr:postcode': 'V6K 3E8', 'addr:city': 'Vancouver'}"
49.2610234,-123.002098,craft,Wicks & Wax,"{'description': 'Candle & Soap Making Supplies', 'website': 'http://www.wicksandwax.com/', 'addr:housenumber': '2565', 'addr:street': 'Eastbrook Parkway', 'phone': '+1-604-294-1232'}"
49.28196,-123.119721,clothes,Ted Baker,"{'brand:wikidata': 'Q2913458', 'level': '-1', 'brand': 'Ted Baker'}"
49.2784491,-123.0754647,coffee,Coho Coffee,"{'opening_hours': 'Mo-Su 09:00-15:30', 'website': 'https://www.coho.coffee/', 'addr:housenumber': '1370', 'addr:street': 'East Georgia Street', 'phone': '+1-', 'amenity': 'cafe'}"
49.2634314,-123.1372419,art,Pacific Arts Market,"{'addr:housenumber': '1448', 'addr:street': 'West Broadway'}"
49.2637554,-123.1388333,tea,Murchie's Fine Tea,{'opening_hours': 'Mo-Sa 10:00-18:00; Su 11:00-18:00'}
49.2548786,-123.0184492,wine,The Fermented Grape,"{'opening_hours': 'Tu-Th 11:00-19:00; Fr 11:00-15:00; Sa 10:00-17:00', 'website': 'https://www.thefermentedgrape.com/', 'addr:housenumber': '3855', 'addr:street': 'Canada Way', 'phone': '+1-604-434-9463', 'email': 'wine@thefermentedgrape.com'}"
49.2329598,-123.078039,convenience,Lucky's Exotic Bodega,"{'payment:mastercard': 'yes', 'addr:province': 'British Columbia', 'payment:cards': 'yes', 'website': 'https://luckysexoticbodega.ca/', 'payment:credit_cards': 'yes', 'payment:visa_debit': 'yes', 'payment:contactless': 'yes', 'payment:cash': 'yes', 'description': ""Lucky's Exotic Bodega specializes in exotic snacks from all over the world, sneakers, streetwear and smoke accessories."", 'source': 'local knowledge', 'opening_hours:covid19': 'same', 'payment:visa': 'yes', 'addr:postcode': 'V5P 1J8', 'addr:city': 'Vancouver', 'payment:american_express': 'yes', 'addr:housenumber': '1361', 'phone': '+1-604-301-1750', 'opening_hours': 'Mo-Su 09:00-24:00', 'payment:coins': 'yes', 'addr:street': 'East 41st Avenue', 'payment:debit_cards': 'yes'}"
49.26296,-123.0983973,clothes,Miscellany Thrift and Vintage,{}
49.2329619,-123.0781636,cannabis,AR Cannabis Store,"{'addr:housenumber': '1357', 'addr:street': 'East 41st Avenue'}"
49.2469714,-123.1014459,supermarket,Jasmine Mediterranean Foods,"{'addr:housenumber': '4323', 'addr:street': 'Main Street'}"
49.2623527,-123.0968584,tobacco,Kingsgate Smoke Shop,"{'phone': '+1 604-569-3248', 'addr:unit': '124'}"
49.2625583,-123.0977184,clothes,Ardene,"{'brand:wikidata': 'Q2860764', 'brand': 'Ardene', 'brand:wikipedia': 'en:Ardene', 'addr:unit': '111'}"
49.2625682,-123.0980683,clothes,Reitmans,"{'brand:wikidata': 'Q7310506', 'brand': 'Reitmans', 'brand:wikipedia': 'en:Reitmans', 'addr:unit': '101A'}"
49.2622548,-123.0973664,jewelry,Golden Leaf Jewellers,"{'phone': '+1 604-872-4408', 'addr:unit': '110A'}"
49.2621658,-123.0973603,variety_store,Dollar Land,"{'phone': '+1 604-873-8888', 'addr:unit': '110B'}"
49.2577629,-123.164719,clothes,Act 2,"{'addr:province': 'BC', 'website': 'http://actllboutique.weebly.com/', 'addr:housenumber': '2599', 'phone': '+1-604-733-5515', 'second_hand': 'only', 'addr:street': 'West 16th Avenue', 'addr:postcode': 'V6K 4M1', 'clothes': 'all_types', 'addr:city': 'Vancouver'}"
