lat,lon,type,name,tags,category
49.2213596,-122.9884067,cafe,Boba Time Cafe,{'cuisine': 'bubble_tea'},food
49.2667996,-123.249958,cafe,Blue Chip Cafe,"{'opening_hours': 'Mo-Fr 08:00-19:00; Sa-Su 09:00-17:00', 'cuisine': 'bagel;coffee_shop', 'website': 'https://www.ams.ubc.ca/the-nest/eat/blue-chip-cafe/', 'phone': '+1-604-822-6999', 'email': 'bluechip@ams.ubc.ca'}",food
49.2579633,-123.2531257,restaurant,Feast,"{'opening_hours': 'Mo-Fr 07:00-21:00; Sa-Su 08:00-21:00', 'cuisine': 'breakfast;burger;deli;fish_and_chips;mexican;noodle;pancake', 'website': 'https://food.ubc.ca/places/feast/', 'addr:housenumber': '2525', 'addr:street': 'Totem Park Residence', 'internet_access': 'wlan'}",food
49.2448238,-123.0241648,restaurant,Border Burrito,"{'website': 'borderburrito.ca', 'addr:housenumber': '4453', 'opening_hours': 'Tu-Su 17:00-21:00', 'cuisine': 'mexican', 'addr:street': 'Boundary Road', 'takeaway': 'only', 'survey:date': '2022-05-13'}",food
49.2721874,-123.1548182,ice_cream,Paradiso Italian Gelato,"{'addr:province': 'BC', 'addr:housenumber': '1520', 'addr:street': 'Yew Street', 'addr:city': 'Vancouver'}",food
49.2713039,-123.1548459,restaurant,The King's Head Public House,"{'addr:province': 'BC', 'addr:housenumber': '1618', 'addr:street': 'Yew Street', 'addr:city': 'Vancouver'}",food
49.2708087,-123.1470449,restaurant,Ice Blue Sky Japanese Bistro,"{'addr:province': 'BC', 'cuisine': 'japanese', 'addr:housenumber': '1815', 'addr:street': 'West 1st Avenue', 'addr:city': 'Vancouver'}",food
49.2679544,-123.000816,fast_food,Pizza Garden,"{'cuisine': 'pizza', 'addr:housenumber': '4461', 'addr:street': 'Lougheed Hwy', 'drive_through': 'no', 'addr:unit': '3'}",food
49.2655305,-122.989425,cafe,Wonderffle,"{'cuisine': 'waffle', 'website': 'https://www.wonderffle.ca/', 'addr:housenumber': '5063', 'addr:street': 'Anola Drive'}",food
49.2716008,-123.155219,restaurant,Kitsilano Natural Foods (restaurant),"{'addr:province': 'BC', 'website': 'https://kitsilano-natural-foods.business.site/', 'addr:housenumber': '2200', 'phone': '+1-604-738-0326', 'opening_hours': 'Mo-Su 09:00-21:00', 'cuisine': 'vietnamese', 'addr:street': 'York Avenue', 'takeaway': 'yes', 'addr:postcode': 'V6K 3E6', 'addr:city': 'Vancouver'}",food
49.2644913,-123.185225,restaurant,Ton Ton Sushi,{'cuisine': 'sushi'},food
49.2686959,-123.2499019,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:province': 'BC', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Tim Hortons', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'outdoor_seating': 'no', 'addr:street': 'Student Union Boulevard', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}",food
49.2720411,-123.155118,cafe,Viva Cafe & Bakery,"{'addr:province': 'BC', 'website': 'http://vivafinefoods.com/', 'addr:housenumber': '1555', 'phone': '+1-604-738-8482', 'opening_hours': 'Mo-Fr 06:30-16:30, Sa-Su 07:00-17:00', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'addr:street': 'Yew Street', 'takeaway': 'yes', 'addr:postcode': 'V6K 3E5', 'addr:city': 'Vancouver'}",food
49.2784491,-123.0754647,cafe,Coho Coffee,"{'opening_hours': 'Mo-Su 09:00-15:30', 'website': 'https://www.coho.coffee/', 'addr:housenumber': '1370', 'shop': 'coffee', 'addr:street': 'East Georgia Street', 'phone': '+1-'}",food
49.2746748,-123.1295371,cafe,Linh Café,{'cuisine': 'vietnamese;french'},food
49.2745994,-123.130842,fast_food,Ça Marche,"{'addr:province': 'BC', 'website': 'https://www.camarchecreperie.com/', 'addr:housenumber': '1471', 'phone': '+1-604-292-6917', 'drive_through': 'no', 'opening_hours': 'We-Fr 11:00-20:00,Sa-Su 10:00-20:00', 'cuisine': 'crepe', 'addr:street': 'Continental Street', 'contact:email': 'info@camarchecreperie.com', 'addr:postcode': 'V6Z 0G3', 'addr:city': 'Vancouver'}",food
49.2631084,-123.1018353,restaurant,Tatta Chulha,"{'cuisine': 'indian', 'website': 'https://www.tattachulha.ca/', 'addr:housenumber': '147', 'addr:street': 'East Broadway'}",food
49.2676112,-123.0036433,cafe,"Cha Dian Tea, Coffee & More","{'cuisine': 'coffee_shop', 'website': 'https://www.cha-dian.com/', 'addr:unit': '107'}",food
49.2809967,-123.054887,restaurant,Enzo's Rustico Romano,"{'addr:province': 'BC', 'diet:vegetarian': 'yes', 'website': 'https://enzos-rustico.ca', 'addr:housenumber': '2492', 'diet:gluten_free': 'yes', 'phone': '+1-778-300-2292', 'opening_hours': 'Mo-Th 11:00-21:00; Fr-Sa 11:00-22:00', 'cuisine': 'italian;pasta;sandwich;coffee_shop;ice_cream;seafood', 'addr:street': 'East Hastings Street', 'takeaway': 'yes', 'diet:vegan': 'yes', 'addr:city': 'Vancouver'}",food
49.2669392,-123.249967,restaurant,Grand Noodle Emporium,"{'opening_hours': 'Mo-Fr 10:30-15:00', 'phone': '+1-604-822-3164', 'cuisine': 'asian'}",food
49.2637512,-123.1390292,fast_food,Kathy's Sandwich House,"{'opening_hours': 'Mo-Su 08:30-16:30', 'cuisine': 'sandwich'}",food
49.2637559,-123.1390718,restaurant,Sushi Master,{'cuisine': 'sushi'},food
49.2637595,-123.1391358,restaurant,5 Spice,"{'opening_hours': 'Mo-Su 10:00-20:00', 'cuisine': 'vietnamese', 'addr:housenumber': '1513', 'addr:street': 'West Broadway'}",food
49.2637579,-123.1391824,cafe,Dose Espresso Bar,{'opening_hours': 'Mo-Fr 07:30-14:30; Sa 09:00-12:00'},food
49.2894379,-123.132717,restaurant,Nam San,"{'addr:province': 'BC', 'addr:housenumber': '1610', 'addr:street': 'Robson Street', 'addr:postcode': 'V6G1C7', 'addr:unit': '202', 'addr:city': 'Vancouver'}",food
49.2662243,-123.2477394,fast_food,Down Low Chicken,"{'addr:province': 'BC', 'website': 'https://www.dlchickenshack.ca', 'addr:housenumber': '6065', 'air_conditioning': 'yes', 'drive_through': 'no', 'cuisine': 'chicken', 'addr:street': 'University Boulevard', 'takeaway': 'yes', 'addr:city': 'Vancouver'}",food
49.2637203,-123.112032,restaurant,Pokerrito,"{'addr:province': 'BC', 'addr:housenumber': '350', 'addr:street': 'West 8th Avenue', 'addr:city': 'Vancouver'}",food
49.2624078,-123.0974626,cafe,Chai69 Café,"{'phone': '+1 604-339-6313', 'addr:unit': '123'}",food
49.2682381,-123.16698,restaurant,The Naam,"{'addr:province': 'BC', 'diet:vegetarian': 'yes', 'website': 'https://www.thenaam.com', 'addr:housenumber': '2724', 'phone': '+1-604-738-7151', 'opening_hours': 'Mo-Su 09:00-23:00', 'cuisine': 'international', 'addr:street': 'West 4th Avenue', 'opening_hours:covid19': 'same', 'addr:postcode': 'V6K 1R1', 'addr:city': 'Vancouver'}",food
49.2645974,-123.00799,cafe,Yi Fang Tea,"{'brand:wikidata': 'Q66196395', 'brand:en': 'Yi Fang Tea', 'website': 'https://yifangtea.com.tw/en/?agent=2633001&skip=1', 'addr:housenumber': '4329', 'brand:wikipedia': 'zh:一芳水果茶', 'cuisine': 'bubble_tea', 'name:en': 'Yi Fang Tea', 'addr:street': 'Dawson Street', 'takeaway': 'yes', 'brand:zh': '一芳水果茶', 'brand': 'Yi Fang Tea', 'name:zh': '一芳水果茶'}",food
49.2643278,-123.01281,restaurant,Kita Sushi,"{'cuisine': 'sushi', 'addr:housenumber': '4152', 'addr:street': 'Dawson Street', 'phone': '+1-604-299-6994', 'addr:postcode': 'V5C 0A4'}",food
49.2804535,-123.1073569,restaurant,Tokyo in April,{},food
49.2634253,-123.2089645,restaurant,Rice Burger,"{'addr:province': 'BC', 'addr:housenumber': '2630', 'addr:street': 'Sasamat Street', 'addr:city': 'Vancouver'}",food
49.1916929,-123.1106699,fast_food,Pizza Pizza,"{'brand:wikidata': 'Q1194143', 'addr:province': 'BC', 'addr:housenumber': '3086', 'brand:wikipedia': 'en:Pizza Pizza', 'cuisine': 'pizza', 'addr:street': 'Saint Edwards Drive', 'takeaway': 'yes', 'brand': 'Pizza Pizza', 'addr:unit': '111', 'addr:city': 'Richmond'}",food
49.2323743,-123.026161,cafe,Snackshot,"{'addr:province': 'BC', 'website': 'http://thesnackshot.com/', 'addr:housenumber': '3595', 'phone': '+1-604-432-7486', 'opening_hours': 'Mo-Su 19:00-24:00', 'cuisine': 'chinese;dessert', 'name:en': 'Snackshot', 'addr:street': 'Kingsway', 'name:zh-Hant': '糖百府', 'addr:city': 'Vancouver'}",food
49.2323282,-123.026942,restaurant,Canffle,"{'addr:province': 'BC', 'website': 'https://canffle.com/', 'addr:housenumber': '3581', 'phone': '+1-604-225-8508', 'opening_hours': 'Mo-Fr 08:00-15:00; Sa,Su 08:00-16:00', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}",food
49.2287527,-123.001236,cafe,Coco,"{'brand:wikidata': 'Q65084369', 'addr:province': 'BC', 'website': 'https://www.mycocotea.com/', 'brand:wikipedia': 'en:CoCo Fresh Tea & Juice', 'cuisine': 'bubble_tea', 'takeaway': 'yes', 'branch': 'Fresh Tea & Juice', 'addr:city': 'Burnaby', 'addr:housenumber': '4698', 'phone': '+1-604-564-9457', 'opening_hours': 'Mo-Su 120:00-22:00', 'addr:street': 'Kingsway', 'brand': 'CoCo'}",food
49.2788585,-123.1233752,restaurant,The Heaven on Granville,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'check_date:opening_hours': '2022-11-05', 'addr:housenumber': '1026', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",food
49.2861906,-123.127545,restaurant,Horin Ramen + Sake,"{'addr:province': 'BC', 'opening_hours': 'Mo-Su 11:30-22:00', 'addr:housenumber': '1226', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",food
49.2863164,-123.1277326,fast_food,Chicko Chicken,"{'addr:province': 'BC', 'opening_hours': 'Mo-Su 11:00-22:00', 'cuisine': 'chicken', 'addr:housenumber': '1234', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",food
49.289843,-123.1326201,restaurant,Zabu Chicken,"{'addr:province': 'BC', 'opening_hours': 'Th-Tu 17:00-01:00+', 'addr:housenumber': '1635', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",food
49.2908178,-123.1341534,restaurant,Kaneko Hannosuke,"{'addr:province': 'BC', 'opening_hours': 'Mo-Th 11:30-14:30,17:00-20:30; Fr 11:30-14:30,17:00-21:00; Sa 11:30-21:00; Su 11:30-20:30', 'addr:housenumber': '1725', 'addr:street': 'Robson Street', 'addr:unit': '1', 'addr:city': 'Vancouver'}",food
49.1825418,-123.1341384,restaurant,Lido Restaurant,"{'addr:province': 'BC', 'addr:housenumber': '4231', 'addr:street': 'Hazelbridge Way', 'addr:city': 'Richmond'}",food
49.1784676,-123.1300551,restaurant,Fujiwara Tofu Shop,"{'addr:province': 'BC', 'addr:housenumber': '8391', 'addr:street': 'Alexandra Road', 'addr:unit': '2110', 'addr:city': 'Richmond'}",food
49.1922469,-123.1316302,restaurant,Bruno,"{'addr:province': 'BC', 'addr:housenumber': '8499', 'addr:street': 'Bridgeport Road', 'addr:city': 'Richmond'}",food
49.2090237,-123.1402664,fast_food,Chicko Chicken,"{'addr:province': 'BC', 'cuisine': 'chicken', 'addr:housenumber': '8550', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",food
49.2081277,-123.1407736,fast_food,Fighter Chicken,"{'addr:province': 'BC', 'cuisine': 'chicken', 'addr:housenumber': '8631', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",food
49.2678601,-123.0008187,cafe,Chatime,"{'brand:wikidata': 'Q16829306', 'website': 'https://chatime.com/', 'addr:housenumber': '4567', 'brand:wikipedia': 'en:Chatime', 'opening_hours': 'Mo-Su 11:00-19:00', 'cuisine': 'bubble_tea', 'addr:street': 'Lougheed Highway', 'takeaway': 'yes', 'brand': 'Chatime'}",food
49.2677991,-123.0005781,restaurant,Bubble Waffle Cafe,"{'addr:province': 'BC', 'cuisine': 'waffle;chinese', 'website': 'https://www.bubblewafflecafe.ca/', 'addr:housenumber': '4567', 'addr:street': 'Lougheed Highway', 'addr:city': 'Burnaby'}",food
49.2680839,-123.001045,restaurant,Cazba Persian Grill,"{'addr:province': 'BC', 'cuisine': 'persian', 'addr:housenumber': '4567', 'addr:street': 'Lougheed Highway', 'addr:city': 'Burnaby'}",food
49.2682125,-123.001199,restaurant,Saboten,"{'addr:province': 'BC', 'addr:housenumber': '4567', 'phone': '+1-604-292-6363', 'level': '2', 'cuisine': 'japanese', 'addr:street': 'Lougheed Highway', 'addr:city': 'Burnaby'}",food
49.2193282,-123.1490976,cafe,Bean Around The World,"{'addr:province': 'BC', 'addr:housenumber': '1846', 'addr:street': 'West 57th Avenue', 'addr:city': 'Vancouver'}",food
49.2539675,-123.2505286,cafe,Garden Shop Cafe,"{'alt_name': 'The Garden Shed', 'shop': 'ticket'}",food
49.26682,-123.002613,cafe,Presotea,"{'website': 'https://presoteabc.ca/', 'addr:housenumber': '4501', 'phone': '+1-604-657-4567', 'opening_hours': 'Mo-Su 12:00-20:00', 'cuisine': 'bubble_tea', 'addr:street': 'Lougheed Highway', 'addr:unit': 'P25'}",food
49.2336425,-123.034517,restaurant,Joojak,"{'opening_hours': 'Tu 16:00-21:30; We-Su 12:00-21:30', 'cuisine': ""chinese;xi'an"", 'name:en': 'Joojak', 'name:zh-Hans': '朱雀坊', 'phone': '+1-604-563-8816', 'survey:date': '2021-10-26'}",food
49.2327454,-123.0327729,restaurant,Fresh Legend,"{'cuisine': 'chinese', 'addr:housenumber': '3393', 'addr:street': 'Kingsway', 'phone': '+1-604-265-0948', 'survey:date': '2021-10-26'}",food
49.2791093,-123.1235206,restaurant,Crave India,"{'addr:province': 'BC', 'opening_hours': 'Mo-Sa 11:00-23:00', 'cuisine': 'indian', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",food
49.2791978,-123.123389,restaurant,Fresh Donair,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'website': 'https://www.freshdonair.ca/', 'addr:housenumber': '1009', 'phone': '+1-604-423-4545', 'check_date:opening_hours': '2022-10-28', 'addr:street': 'Granville Street', 'addr:postcode': 'V6Z 1L3', 'addr:city': 'Vancouver'}",food
49.2790671,-123.123001,pub,The Living Room,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'addr:housenumber': '654', 'phone': '+1-604-605-4333', 'smoking': 'no', 'check_date:opening_hours': '2022-11-05', 'addr:street': 'Nelson Street', 'addr:postcode': 'V6B 6K4', 'addr:city': 'Vancouver'}",food
49.2808947,-123.127338,restaurant,C Prime Modern Italian Steak & Wine,"{'addr:province': 'BC', 'website': 'https://www.cprime.ca/', 'addr:housenumber': '1015', 'phone': '+1-604-684-3474', 'opening_hours': '07:00-12:00,16:00-12:00', 'cuisine': 'italian', 'addr:street': 'Burrard Street', 'addr:postcode': 'V6Z 1Y5', 'addr:city': 'Vancouver'}",food
49.2506224,-123.1680028,restaurant,Moki's Pizza,"{'addr:province': 'British Columbia', 'image': 'https://0901.nccdn.net/4_2/000/000/023/130/image772.jpg', 'website': 'http://mokispizza.com/', 'addr:housenumber': '4027', 'phone': '+1 604 263-4440', 'opening_hours': 'We-Su 15:00-20:00', 'cuisine': 'pizza', 'addr:street': 'Macdonald Street', 'takeaway': 'only', 'addr:postcode': 'V6L 2N8', 'addr:city': 'Vancovuer'}",food
49.2793624,-123.107407,restaurant,Qieu,"{'addr:province': 'BC', 'cuisine': 'thai', 'addr:housenumber': '628', 'addr:street': 'Abbott St', 'smoking': 'no', 'addr:city': 'Vancouver'}",food
49.2377816,-123.03266,restaurant,Pampanga's Cuisine,"{'website': 'https://pampangascuisine.ca/', 'addr:housenumber': '5179', 'phone': '+1-778-379-7003', 'opening_hours': 'Tu-Su 8:30-20:30', 'cuisine': 'kapampangan;filipino', 'addr:street': 'Joyce Street', 'survey:date': '2021-11-06'}",food
49.2377414,-123.032693,restaurant,Kumare Express,"{'website': 'https://kumare.ca/', 'addr:housenumber': '5183', 'phone': '+1-604-564-6338', 'opening_hours': 'Mo-Su 9:30-19:30', 'cuisine': 'filipino', 'addr:street': 'Joyce Street', 'survey:date': '2021-11-06'}",food
49.2378818,-123.031957,fast_food,Freshslice Pizza,"{'brand:wikidata': 'Q5503082', 'opening_hours': 'Mo-Su 10:00-23:00', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Freshslice Pizza', 'survey:date': '2021-11-06'}",food
49.237816,-123.0326177,restaurant,Plato Filipino,"{'opening_hours': 'Mo-Sa 08:30-20:00; Su 08:30-19:30', 'addr:housenumber': '5175', 'addr:street': 'Joyce Street', 'phone': '+1-604-559-9155', 'survey:date': '2021-11-06'}",food
49.2693513,-123.1388265,restaurant,Cofu,{'cuisine': 'sushi'},food
49.2676549,-123.2505723,cafe,Sprouts,{'opening_hours': 'Mo-Th 09:30-16:30'},food
49.2384417,-123.0326289,fast_food,Donair Land,"{'addr:housenumber': '3384', 'survey:date': '2021-11-09'}",food
49.257296,-123.089704,restaurant,The 661,"{'addr:housenumber': '661', 'addr:street': 'East 15th Avenue'}",food
49.2282463,-122.998374,restaurant,Mui Garden Restaurant,"{'opening_hours': '09:00-20:30; Tu off', 'cuisine': 'malaysian', 'website': 'https://www.muigarden.com/', 'phone': '+1-604-336-9977', 'survey:date': '2021-11-18'}",food
49.2629886,-123.1152168,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '502', 'brand:wikipedia': 'en:Starbucks', 'smoking': 'no', 'cuisine': 'coffee_shop', 'addr:street': 'West Broadway', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}",food
49.2316595,-123.0308111,restaurant,Hot Pot Master,"{'opening_hours': '17:00-23:00', 'addr:housenumber': '5737', 'survey:date': '2021-12-01'}",food
49.2607327,-123.100812,pub,Sing Sing,"{'addr:province': 'BC', 'website': 'http://singsingyvr.com/', 'payment:credit_cards': 'yes', 'internet_access': 'wlan', 'payment:contactless': 'yes', 'description': 'Lively, late-night watering hole serving craft beer & Asian comfort fare in a lofty, modern space.', 'cuisine': 'american;italian_pizza;vietnamese', 'addr:postcode': 'V5T 3E8', 'addr:city': 'Vancouver', 'addr:housenumber': '2718', 'phone': '+1 604-336-9556', 'contact:instagram': 'singsingyvr', 'opening_hours': 'Su-Th 11:30-01:00; Fr-Sa 11:30-02:00', 'outdoor_seating': 'yes', 'addr:street': 'Main Street', 'payment:debit_cards': 'yes', 'email': 'HELLO@SINGSINGBEERBAR.COM'}",food
49.2711813,-123.069395,restaurant,Sopra Sotto Pizzeria,"{'cuisine': 'italian', 'website': 'https://www.soprasotto.ca/', 'addr:housenumber': '1510', 'addr:street': 'Commercial Drive', 'phone': '+1-604-251-7586'}",food
49.2707499,-123.0694252,restaurant,Bar Corso,"{'cuisine': 'tapas', 'addr:housenumber': '1566', 'addr:street': 'Commercial Drive', 'addr:city': 'Vancouver'}",food
49.2585021,-123.1008821,cafe,Forecast,"{'addr:province': 'BC', 'addr:housenumber': '2980', 'addr:street': 'Main Street', 'addr:postcode': 'V5T 3G3', 'addr:city': 'Vancouver'}",food
49.2809194,-123.0127846,cafe,Cioffi's Cucina,"{'website': 'https://cioffisgroup.com/cioffis-cucina/', 'addr:housenumber': '4150', 'phone': '+1-604-291-9373 x243', 'opening_hours': 'Mo-Th 08:00-17:30; Fr 08:00-18:00; Sa 08:00-17:00; Su 09:00-15:00', 'cuisine': 'italian', 'addr:street': 'Hastings Street', 'addr:postcode': 'V5C 2J4'}",food
49.2785821,-123.1158104,fast_food,Super Chef Grill,"{'website': 'https://super-chef-grill.business.site', 'addr:housenumber': '280', 'phone': '+1-604-681-7189', 'level': '0', 'opening_hours': 'Mo-Fr 11:00-19:00; Sa 12:00-19:00; Su off', 'cuisine': 'asian', 'addr:street': 'Robson Street', 'addr:postcode': 'V6B 6A1'}",food
49.2881285,-123.1166411,cafe,Giovane Caffè,"{'website': 'https://www.giovanecaffe.com/vancouver', 'addr:housenumber': '1049', 'phone': '+1 604 687 9887', 'opening_hours': 'Mo-Su 07:00-22:00', 'cuisine': 'coffee_shop;italian', 'addr:street': 'West Cordova Street', 'addr:postcode': 'V6C 0B9', 'email': 'info@giovanecaffe.com'}",food
49.2823835,-123.1045255,restaurant,Di Beppe,"{'website': 'https://www.dibeppe.com', 'addr:housenumber': '8', 'phone': '+1 604 559 1122', 'opening_hours': 'Mo-Su 09:00-22:00', 'addr:street': 'West Cordova Street', 'addr:postcode': 'V6B 1C9', 'email': 'info@dibeppe.com'}",food
49.1808976,-123.13501,restaurant,Cloud 9 Delicacy,"{'addr:province': 'BC', 'addr:city': 'Richmond'}",food
49.242496,-123.0587491,fast_food,Chicko Chicken,"{'addr:province': 'BC', 'cuisine': 'chicken', 'addr:housenumber': '2271', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}",food
49.2251047,-123.1018745,fast_food,Mary Brown's,"{'brand:wikidata': 'Q6779125', 'addr:province': 'BC', 'addr:housenumber': '6549', 'brand:wikipedia': ""en:Mary Brown's"", 'cuisine': 'chicken', 'addr:street': 'Main Street', 'takeaway': 'yes', 'brand': ""Mary Brown's"", 'branch': 'Chicken', 'addr:city': 'Vancouver'}",food
49.2251944,-123.0903824,fast_food,Chicko Chicken,"{'addr:province': 'BC', 'cuisine': 'chicken', 'addr:housenumber': '6530', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}",food
49.2568805,-123.1849075,fast_food,Chicko Chicken,"{'addr:province': 'BC', 'cuisine': 'chicken', 'addr:housenumber': '3336', 'addr:street': 'Dunbar Street', 'addr:city': 'Vancouver'}",food
49.2630947,-123.1527749,restaurant,Yogi-Yo,"{'addr:province': 'BC', 'cuisine': 'sushi', 'addr:housenumber': '2568', 'addr:street': 'Arbutus Street', 'addr:city': 'Vancouver'}",food
49.2629131,-123.1072666,cafe,Modus,"{'addr:housenumber': '112', 'addr:street': 'West Broadway'}",food
49.2191054,-123.066189,fast_food,Pizza Pizza,"{'brand:wikidata': 'Q1194143', 'addr:province': 'BC', 'addr:housenumber': '7191', 'brand:wikipedia': 'en:Pizza Pizza', 'cuisine': 'pizza', 'addr:street': 'Victoria Drive', 'takeaway': 'yes', 'brand': 'Pizza Pizza', 'addr:city': 'Vancouver'}",food
49.2524055,-123.0809965,restaurant,Dosa World Indian Restaurants,"{'addr:province': 'BC', 'addr:housenumber': '1150', 'addr:street': 'Kingsway', 'addr:city': 'Vancouver'}",food
49.274514,-123.125632,restaurant,Kurotaki,"{'opening_hours': 'Su-Fr 11:00-21:30; Sa off', 'cuisine': 'fried_chicken', 'addr:housenumber': '496', 'addr:street': 'Drake Street', 'phone': '+1-604-225-8700', 'addr:postcode': 'V6B 3G6'}",food
49.2846905,-123.111183,fast_food,Ignite Pizzeria Express,"{'addr:province': 'BC', 'cuisine': 'pizza', 'addr:housenumber': '508', 'addr:street': 'West Cordova Street', 'drive_through': 'no', 'addr:city': 'Vancouver'}",food
49.2672429,-123.0012745,cafe,Gram Cafe,{'cuisine': 'breakfast;pancake'},food
49.2449451,-123.0241155,restaurant,Chicky Porky,"{'construction': 'shop', 'addr:housenumber': '4423', 'survey:date': '2022-01-14'}",food
49.2615878,-123.0569252,restaurant,Boteco Brazil,"{'opening_hours': 'We,Th 16:00-21:00; Fr,Sa 12:00-22:00; Su 12:00-21:00', 'cuisine': 'brazilian', 'website': 'https://www.boteco.ca/', 'addr:housenumber': '2545', 'addr:street': 'Nanaimo Street', 'phone': '+1-778-379-7995'}",food
49.2617954,-123.0568602,restaurant,Got Pho?,"{'opening_hours': 'Mo-Su 10:00-21:00', 'cuisine': 'vietnamese', 'website': 'https://got-pho.com/', 'addr:housenumber': '2523', 'addr:street': 'Nanaimo Street', 'phone': '+1-604-253-8239'}",food
49.1782339,-123.1255326,cafe,Chun Fun How,"{'addr:province': 'BC', 'cuisine': 'bubble_tea', 'addr:housenumber': '4751', 'addr:street': 'Garden City Road', 'addr:unit': '105', 'addr:city': 'Richmond'}",food
49.1956398,-123.0909893,restaurant,Peaceful Restaurant,"{'addr:province': 'BC', 'addr:housenumber': '2188', 'addr:street': 'No. 5 Road', 'addr:unit': '110', 'addr:city': 'Richmond'}",food
49.2654201,-123.135727,cafe,Marché Mon Pitou,"{'cuisine': 'french', 'website': 'https://www.marchemonpitou.ca', 'addr:housenumber': '1387', 'addr:street': 'West 7th Avenue'}",food
49.2553852,-123.1153376,restaurant,Baghven,"{'cuisine': 'uyghur', 'addr:housenumber': '3369', 'diet:halal': 'yes', 'addr:street': 'Cambie Street'}",food
49.312704,-123.142586,restaurant,Prospect Point Bar & Grill,"{'cuisine': 'bar&grill', 'website': 'https://prospectpoint.com/dining/', 'outdoor_seating': 'yes', 'phone': '+1-604-669-2737'}",food
49.2852307,-123.114311,cafe,Railtown,"{'opening_hours': 'Mo-Fr 07:30-18:00, Sa 11:00-16:00', 'phone': '+1-604-428-0800', 'website': 'https://railtowncafe.ca'}",food
49.2277573,-123.0036443,cafe,JJ Bean,"{'addr:housenumber': '6067', 'phone': '+1-604-566-3455', 'smoking': 'no', 'opening_hours': '06:00-18:00', 'cuisine': 'coffee_shop', 'addr:street': 'Silver Drive', 'email': 'stationsquare@jjbeancoffee.com', 'survey:date': '2022-02-09'}",food
49.2683368,-123.0000195,fast_food,Dairy Queen,"{'brand:wikidata': 'Q1141226', 'cuisine': 'ice_cream;burger', 'takeaway': 'yes', 'brand': 'Dairy Queen', 'brand:wikipedia': 'en:Dairy Queen'}",food
49.2677835,-123.0010776,fast_food,Japadog,"{'cuisine': 'hot_dog', 'addr:housenumber': '4567', 'addr:street': 'Lougheed Hwy', 'operator': 'Japadog Express Inc', 'addr:unit': 'F19'}",food
49.2682178,-123.0007033,cafe,Tim Hortons,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}",food
49.2679243,-123.0007537,fast_food,Chef Hung Express,"{'addr:housenumber': '4567', 'addr:street': 'Lougheed Hwy', 'operator': '1251653 BC Ltd', 'addr:unit': 'F4'}",food
49.2678998,-123.0008973,fast_food,Yugo,{},food
49.267849,-123.0006408,fast_food,Thaigo,{'cuisine': 'thai'},food
49.249871,-123.0340403,restaurant,Kopitiam Malaysia,"{'cuisine': 'malaysian', 'website': 'https://kopitiammalaysia.ca/', 'addr:housenumber': '3885', 'addr:street': 'Rupert Street', 'phone': '+1-604-566-9898', 'email': 'info@kopitiammalaysia.ca'}",food
49.2811811,-123.0135062,pub,Admiral Pub,"{'addr:province': 'BC', 'addr:housenumber': '4125', 'addr:street': 'Hastings Street', 'survey:date': '2022-02-23', 'addr:city': 'Burnaby'}",food
49.2809142,-123.0149264,fast_food,Turkish Donair,"{'addr:housenumber': '4066', 'addr:street': 'Hastings Street', 'survey:date': '2022-02-23'}",food
49.2811178,-123.1205,cafe,Taf's Cafe,"{'addr:province': 'BC', 'website': 'http://www.tafscafe.ca/', 'addr:housenumber': '829', 'phone': '+1-604-684-8900', 'opening_hours': 'Mo-Su 11:00-24:00', 'outdoor_seating': 'yes', 'addr:street': 'Granville Street', 'addr:postcode': 'V6Z1K7', 'addr:city': 'Vancouver'}",food
